file_name,height,width,bbox,age,race,masked,skintone,emotion,gender
5241435.jpg,2000,1332,"[568.0112598396574, 609.5208279755637, 103.97185040085309, 144.48512287459693]",20-30s,Mongoloid,unmasked,light,Happiness,Female
69838368.jpg,2000,1333,"[354.0210092130466, 376.8535100155198, 598.4098234755793, 861.5021191576142]",20-30s,Caucasian,unmasked,mid-light,Happiness,Female
58968274.jpg,1333,2000,"[609.9977494373591, 323.0, 275.00150037509417, 318.00000000000017]",20-30s,Mongoloid,unmasked,light,Happiness,Female
41102782.jpg,1333,2000,"[763.5210374719941, 236.2697220135239, 228.2064223794509, 275.4605559729536]",20-30s,Caucasian,unmasked,light,Neutral,Female
67245665.jpg,1333,2000,"[883.0027506876713, 742.9999999999995, 257.9964991247808, 333.999999999999]",Kid,Negroid,unmasked,mid-dark,Neutral,Male
5619088.jpg,2000,1330,"[377.1768500948752, 664.181818181813, 330.8170777988592, 378.27272727272486]",20-30s,Mongoloid,unmasked,light,Happiness,Female
2567715.jpg,2000,1328,"[277.9999999999995, 327.9999999999987, 334.75058195737023, 443.9684178378419]",20-30s,Mongoloid,unmasked,mid-light,Happiness,Female
76299743.jpg,1333,2000,"[620.0042510627616, 249.99999999999898, 393.9897474368593, 584.9999999999927]",20-30s,Caucasian,unmasked,light,Happiness,Female
11595915.jpg,2000,1333,"[635.6332391557248, 340.999999999998, 362.091690211068, 437.5454545454548]",40-50s,Mongoloid,unmasked,mid-light,Neutral,Male
46501000.jpg,1335,2000,"[969.1502228932484, 455.22974197071693, 676.4203686780448, 765.9477025093352]",Senior,Mongoloid,unmasked,light,Happiness,Male
84597198.jpg,1333,2000,"[842.9945092800842, 299.99999999999983, 389.003457119944, 310.99999999999903]",Teenager,Caucasian,unmasked,light,Neutral,Male
43899344.jpg,1333,2000,"[319.7564721291614, 648.1863471821912, 123.1217639354195, 152.2204792267084]",20-30s,Mongoloid,unmasked,light,Happiness,Female
61718459.jpg,1333,2000,"[357.00175043760754, 167.99999999999926, 217.9982495623876, 351.99999999999784]",20-30s,Mongoloid,unmasked,mid-light,Neutral,Female
47504100.jpg,2000,1333,"[476.00000000000017, 225.08524677963453, 515.9999999999999, 671.8987694491839]",20-30s,Caucasian,unmasked,mid-light,Happiness,Female
2563764.jpg,2000,1333,"[554.2268783770913, 385.2699180639476, 140.43936103591003, 188.00722712561614]",20-30s,Mongoloid,unmasked,mid-light,Happiness,Male
7181088.jpg,2000,1331,"[706.6290377903132, 615.833244040579, 204.3709622096877, 253.64843586924357]",20-30s,Mongoloid,unmasked,mid-light,Happiness,Female
61105846.jpg,1333,2000,"[994.5361028140708, 311.7377909830411, 730.4638971859312, 573.5110146142167]",Baby,Mongoloid,unmasked,light,Neutral,Male
85025376.jpg,1333,2000,"[645.5058930190388, 292.4911564625848, 376.4941069809614, 499.5088435374148]",Baby,Negroid,unmasked,dark,Neutral,Female
5906758.jpg,2000,1333,"[675.9785191956054, 373.9999999999917, 381.03265082266824, 513.9999999999992]",20-30s,Mongoloid,unmasked,light,Happiness,Female
image_3105.jpg,1024,1024,"[272.18181818181824, 152.8989898989896, 578.9292929292933, 798.1010101010093]",20-30s,Caucasian,unmasked,light,Happiness,Female
82981326.jpg,1125,2000,"[400.5921068276133, 109.16495922773451, 111.81578634476995, 154.97250679537711]",20-30s,Negroid,unmasked,mid-dark,Happiness,Male
3222915.jpg,2000,1333,"[453.236280153877, 669.6799633327153, 184.76371984612382, 242.32003666728497]",40-50s,Mongoloid,unmasked,mid-dark,Happiness,Male
49849533.jpg,1331,2000,"[1172.9954167746482, 577.0081212038989, 86.74552611119087, 124.99187879610088]",20-30s,Caucasian,unmasked,light,Neutral,Male
79726016.jpg,1334,2000,"[1040.6486039735362, 38.000000000000014, 428.4472313064091, 597.0650401664565]",20-30s,Mongoloid,unmasked,light,Happiness,Female
84205455.jpg,2000,1333,"[742.6132165917076, 725.0000000000003, 174.84793927741268, 270.54007124822965]",20-30s,Caucasian,masked,light,Neutral,Female
61651382.jpg,2000,1333,"[590.7567668341632, 702.823204029393, 102.7142590811588, 118.58591249956154]",20-30s,Caucasian,unmasked,light,Happiness,Female
3146395.jpg,1330,2000,"[872.0016669444875, 267.99999999999915, 181.99749958326234, 241.99999999999883]",20-30s,Mongoloid,unmasked,mid-light,Happiness,Female
image_2126.jpg,1024,1024,"[165.92488262910675, 192.76995305164277, 566.2112676056308, 772.1220657276983]",20-30s,Caucasian,unmasked,light,Happiness,Female
13974996.jpg,1333,2000,"[1006.0030007501801, 246.99999999999707, 246.00150037509124, 304.9999999999978]",20-30s,Mongoloid,unmasked,mid-light,Happiness,Male
83615857.jpg,1333,2000,"[945.9240192607078, 343.75440193789825, 173.7764166234235, 256.2719186434714]",20-30s,Caucasian,unmasked,light,Happiness,Female
45147000.jpg,1334,2000,"[370.9336569601531, 422.57060972891946, 908.8177405088715, 713.2881708132344]",20-30s,Caucasian,unmasked,mid-light,Neutral,Male
image_2246.jpg,1024,1024,"[210.39436619718256, 169.84976525821577, 565.6056338028164, 744.5446009389677]",Kid,Caucasian,unmasked,light,Happiness,Male
13903346.jpg,2000,1333,"[634.7856002261946, 619.3778358104953, 114.2858663650792, 151.06428749434306]",20-30s,Mongoloid,unmasked,light,Happiness,Female
38513726.jpg,1333,2000,"[700.328425704345, 326.1783420309832, 196.6715742956565, 255.47116409742637]",20-30s,Mongoloid,unmasked,light,Neutral,Male
80498704.jpg,1333,2000,"[1086.751089710327, 310.0000000000011, 347.5911072200587, 447.591709443254]",20-30s,Mongoloid,unmasked,mid-light,Happiness,Male
42476041.jpg,1333,2000,"[992.3671466520964, 292.67102508449494, 155.0546969916096, 192.74929743013828]",20-30s,Caucasian,unmasked,mid-light,Neutral,Female
55385112.jpg,1125,2000,"[1341.6665334730994, 179.74989029983595, 192.44646922396055, 267.8981537561148]",20-30s,Caucasian,unmasked,mid-light,Happiness,Male
58209239.jpg,666,2000,"[806.9999999999999, 6.992999999999999, 180.00000000000043, 234.013]",20-30s,Caucasian,unmasked,light,Neutral,Female
54074318.jpg,1333,2000,"[1101.0025006251574, 215.9999999999999, 260.9997499374837, 341.0]",40-50s,Caucasian,unmasked,light,Happiness,Male
81261299.jpg,1334,2000,"[426.6799049554068, 647.4778653441684, 59.25866158277254, 90.6470630129389]",20-30s,Mongoloid,masked,light,Neutral,Female
54522443.jpg,1333,2000,"[921.1168202417962, 413.00000000000034, 114.55735237557012, 181.9999999999999]",20-30s,Caucasian,unmasked,light,Surprise,Female
71321052.jpg,1333,2000,"[1030.5980885625168, 344.0000000000001, 172.40191143748376, 233.4002800766105]",20-30s,Mongoloid,unmasked,light,Happiness,Female
62570469.jpg,2000,1334,"[818.5270213712532, 311.86767712093393, 132.7364893143732, 202.97366545646653]",20-30s,Caucasian,unmasked,mid-light,Neutral,Female
85858473.jpg,1125,2000,"[979.4085264665307, 279.4061157018888, 116.13534763979621, 140.54945047826175]",20-30s,Mongoloid,unmasked,light,Happiness,Female
86028025.jpg,2000,1333,"[670.3529912247001, 409.23684539311773, 294.23504387650325, 317.39472843981144]",20-30s,Caucasian,unmasked,mid-dark,Neutral,Female
56922614.jpg,1333,2000,"[821.6208072860084, 447.0000000000005, 374.7439284067321, 474.53827121349667]",Teenager,Mongoloid,unmasked,mid-light,Happiness,Female
72622101.jpg,1333,2000,"[1026.2391166846414, 244.0, 140.34784442047777, 227.99999999999977]",20-30s,Caucasian,unmasked,mid-light,Surprise,Male
48842915.jpg,1333,2000,"[335.1762732274205, 323.86243276399284, 241.79219393245612, 304.7800595379353]",20-30s,Caucasian,unmasked,mid-light,Neutral,Female
74831947.jpg,2000,1333,"[419.3493374687313, 292.937461018239, 261.2410600500295, 376.354179660587]",20-30s,Negroid,unmasked,mid-dark,Happiness,Male
85557638.jpg,1125,2000,"[1197.0581986408376, 203.18926534084207, 270.18233403469327, 386.46576896310813]",20-30s,Mongoloid,unmasked,light,Happiness,Female
image_2570.jpg,1024,1024,"[212.8484848484849, 164.57575757575734, 543.4949494949491, 794.7272727272725]",20-30s,Caucasian,unmasked,light,Happiness,Male
53879460.jpg,2000,1333,"[599.6079524687478, 287.91365711740207, 152.92803168750112, 206.85452700675364]",20-30s,Mongoloid,unmasked,light,Happiness,Female
31918601.jpg,1333,2000,"[1086.0027506876652, 284.56313131313146, 280.0005001250323, 349.4368686868681]",40-50s,Mongoloid,unmasked,light,Anger,Male
72655292.jpg,2000,1332,"[499.05212765957435, 80.9999999999999, 243.81489361702103, 302.99999999999955]",20-30s,Caucasian,unmasked,light,Neutral,Female
41585648.jpg,2000,1334,"[957.9919293504563, 571.9907907195748, 324.00358695535124, 556.0092092804207]",20-30s,Mongoloid,unmasked,light,Neutral,Female
image_8937.jpg,1024,1024,"[201.0399999999997, 163.33714285714282, 554.8114285714285, 787.2285714285707]",20-30s,Mongoloid,unmasked,light,Happiness,Female
101031644.jpg,1333,2000,"[700.5649327469341, 303.91194035223987, 294.96184978010206, 372.65145318365603]",20-30s,Mongoloid,unmasked,light,Happiness,Female
64738526.jpg,2000,1335,"[576.3589601562504, 112.00000000000006, 532.701949707032, 719.9000009628749]",20-30s,Caucasian,unmasked,mid-light,Neutral,Female
image_5409.jpg,1024,1024,"[257.10507674144, 212.99999999999991, 510.0590318772125, 771.2101534828805]",20-30s,Caucasian,unmasked,light,Happiness,Male
4322129.jpg,1333,2000,"[655.0035008752186, 308.99999999999955, 377.99299824956205, 460.99999999999943]",20-30s,Mongoloid,unmasked,light,Happiness,Female
image_2024.jpg,1024,1024,"[137.31924882629045, 186.33802816901402, 602.4976525821596, 755.5352112676057]",40-50s,Caucasian,unmasked,mid-light,Neutral,Male
66793605.jpg,1333,2000,"[877.9999999999982, 573.1890066729841, 289.73873172522036, 284.0047797073967]",20-30s,Mongoloid,unmasked,light,Happiness,Female
57815620.jpg,1333,2000,"[1107.735656977043, 308.81562225267817, 266.58105426303445, 350.86068044192024]",20-30s,Mongoloid,unmasked,mid-light,Sadness,Male
94245788.jpg,2000,1333,"[614.8760885298584, 286.5907125829518, 137.25834845669385, 175.40928741705315]",20-30s,Caucasian,unmasked,mid-light,Happiness,Female
image_1105.jpg,1024,1024,"[217.99999999999977, 174.3170731707315, 567.6780487804871, 766.6243902439018]",40-50s,Caucasian,unmasked,mid-light,Happiness,Male
69500238.jpg,1334,2000,"[1145.0047920437353, 244.99999999999977, 390.99691940045255, 455.99999999999835]",20-30s,Mongoloid,unmasked,light,Neutral,Male
46764615.jpg,2000,1333,"[584.6580124521834, 445.3203549931193, 275.8370946460982, 404.38348389092374]",20-30s,Caucasian,unmasked,mid-light,Anger,Female
22354708.jpg,1333,2000,"[898.0050012503127, 105.00000000000007, 232.99424856214063, 323.99999999999983]",20-30s,Mongoloid,unmasked,light,Happiness,Female
41363084.jpg,1334,2000,"[416.80585160491336, 41.01044639620924, 451.17464304537106, 624.6154134777853]",20-30s,Mongoloid,unmasked,light,Happiness,Female
image_8785.jpg,1024,1024,"[247.57446808510656, 168.74231678486987, 583.2624113475181, 791.0401891252953]",20-30s,Caucasian,unmasked,light,Happiness,Female
12962150.jpg,1333,2000,"[1201.0654730141266, 213.40191143748297, 227.86777505831503, 313.26555166146807]",20-30s,Mongoloid,unmasked,mid-light,Happiness,Female
82276467.jpg,1334,2000,"[827.9997224618171, 216.99999999999972, 310.00041630727196, 376.9999999999998]",20-30s,Mongoloid,unmasked,light,Happiness,Female
23617436.jpg,1334,2000,"[775.773244933056, 190.1435711675738, 360.6802652008236, 488.21168998107447]",20-30s,Mongoloid,unmasked,light,Neutral,Female
69400071.jpg,2000,1331,"[485.0000000000002, 303.0000000000003, 332.0000000000001, 445.99999999999994]",20-30s,Caucasian,unmasked,light,Surprise,Female
85490998.jpg,1333,2000,"[883.9999999999993, 546.110601987216, 156.73245051136007, 207.8893980127843]",Senior,Caucasian,unmasked,mid-light,Happiness,Male
61454115.jpg,1333,2000,"[518.6252941876893, 283.40253835409874, 177.62294068617973, 240.46121358578063]",20-30s,Caucasian,unmasked,mid-dark,Neutral,Male
57707714.jpg,1333,2000,"[921.8730824653586, 257.3331879459848, 358.99493489576554, 421.8665503567872]",20-30s,Caucasian,unmasked,mid-light,Happiness,Female
60374377.jpg,1333,2000,"[1336.220539220233, 207.5780841874495, 251.7794607797518, 381.9071161454285]",20-30s,Negroid,unmasked,mid-light,Happiness,Female
image_149.jpg,1024,1024,"[232.65258215962373, 141.37089201877924, 567.3661971830963, 792.1971830985894]",20-30s,Caucasian,unmasked,light,Neutral,Female
1557068.jpg,1330,2000,"[1057.299160567123, 266.3238426959028, 299.2701739571102, 393.6761573040955]",20-30s,Mongoloid,unmasked,light,Happiness,Female
50954709.jpg,1333,2000,"[715.0037509377333, 269.00000000000114, 304.9902475618898, 447.99999999999926]",20-30s,Caucasian,unmasked,mid-light,Neutral,Female
3626165.jpg,2000,1333,"[476.47772676070076, 443.9999999999995, 273.0445464785933, 337.2683630061192]",20-30s,Mongoloid,unmasked,light,Happiness,Female
44630000.jpg,1333,2000,"[1017.3587668132598, 414.07745484807197, 267.5267825270479, 295.4472112637834]",20-30s,Mongoloid,unmasked,light,Happiness,Female
63837629.jpg,1333,2000,"[1074.999999999997, 577.7646841130296, 317.86100321737786, 367.2353158869678]",40-50s,Caucasian,unmasked,mid-light,Happiness,Female
81582287.jpg,2000,1333,"[427.69299843471117, 489.676322181395, 113.7133437685743, 149.98551672790083]",20-30s,Caucasian,unmasked,mid-light,Happiness,Female
81874233.jpg,1333,2000,"[1003.8402745334263, 530.6940453984353, 359.2555607465188, 385.577914247402]",Kid,Mongoloid,unmasked,light,Neutral,Female
1644792.jpg,1363,2000,"[1097.210828466108, 460.50424717278963, 354.6607876382199, 488.51183725763013]",20-30s,Mongoloid,unmasked,light,Happiness,Female
81027546.jpg,1333,2000,"[161.00000000000009, 0.0, 156.00000000000009, 371.00833254156765]",20-30s,Mongoloid,unmasked,light,Neutral,Male
84697077.jpg,1047,2000,"[1201.3898026397742, 191.100727883869, 182.61499097480723, 232.05620262926814]",20-30s,Caucasian,unmasked,mid-light,Happiness,Female
96337880.jpg,1334,2000,"[950.0543740880212, 571.7966271934658, 49.35224463197928, 70.74236096457312]",20-30s,Mongoloid,unmasked,light,Neutral,Female
94960003.jpg,1330,2000,"[655.659441589412, 141.48862782596723, 305.51625642381634, 362.0227443480628]",20-30s,Mongoloid,unmasked,mid-light,Happiness,Female
76084917.jpg,1333,2000,"[866.6646588452664, 212.85209773214194, 228.14543862751438, 333.6627426805547]",20-30s,Negroid,masked,mid-dark,Happiness,Male
69473285.jpg,851,2000,"[1297.5806988468717, 211.77265613113724, 264.41930115312766, 336.22734386886265]",20-30s,Caucasian,unmasked,mid-light,Happiness,Female
53649704.jpg,1333,2000,"[1405.9999999999939, 390.7331007135768, 237.86801736112776, 267.73397303766313]",20-30s,Mongoloid,unmasked,light,Sadness,Female
8522568.jpg,2000,1333,"[544.6396043910314, 250.11966999443715, 140.36039560896458, 187.04211425845912]",20-30s,Mongoloid,unmasked,light,Happiness,Female
69454484.jpg,2000,1333,"[685.0000000000008, 302.91501775599954, 127.3968784265646, 187.70497209771545]",20-30s,Mongoloid,unmasked,mid-light,Neutral,Female
72433862.jpg,1334,2000,"[784.0000000000003, 0.0, 564.254295532646, 485.62886597938143]",40-50s,Negroid,masked,dark,Neutral,Male
84840337.jpg,1426,2000,"[657.5790494665365, 315.29931972789126, 530.4209505334628, 629.1795918367344]",Senior,Caucasian,unmasked,light,Happiness,Female
35211743.jpg,2000,1333,"[649.9977500000001, 162.0, 230.00375000000008, 319.0]",20-30s,Mongoloid,unmasked,light,Happiness,Female
101753448.jpg,2000,1333,"[722.3236263515125, 397.7160907006044, 151.35274729697642, 238.39353401272618]",20-30s,Caucasian,unmasked,mid-light,Happiness,Female
83349030.jpg,1333,2000,"[1433.9743973521709, 155.99999999999974, 150.02560264782906, 213.2894488501532]",20-30s,Caucasian,unmasked,light,Neutral,Female
image_4305.jpg,1024,1024,"[289.896103896104, 246.0295159386068, 506.10389610389626, 668.5525383707195]",20-30s,Mongoloid,unmasked,light,Neutral,Female
107204800.jpg,1002,2000,"[1104.245201830476, 214.09978988434403, 279.7547981695237, 364.48371854536884]",20-30s,Caucasian,unmasked,light,Neutral,Female
64420414.jpg,1333,2000,"[671.9999999999994, 109.9999999999995, 293.16741960347366, 408.59765990820915]",20-30s,Mongoloid,masked,mid-light,Anger,Female
16138161.jpg,2000,1324,"[708.0572035172652, 634.0000000000006, 202.94279648273414, 282.428019304297]",20-30s,Mongoloid,unmasked,light,Happiness,Female
76832900.jpg,1333,2000,"[1242.575143785929, 578.6799999999935, 286.95273818454564, 323.16999999999916]",20-30s,Mongoloid,unmasked,mid-light,Neutral,Female
60673049.jpg,1333,2000,"[918.0045011252791, 179.9999999999985, 281.9954988747138, 355.9999999999965]",20-30s,Caucasian,unmasked,light,Happiness,Female
84129315.jpg,1333,2000,"[517.0000000000002, 109.00325000000045, 310.9999999999997, 382.9997499999994]",20-30s,Caucasian,unmasked,mid-light,Neutral,Female
69001415.jpg,1333,2000,"[781.786320881364, 134.3955896689888, 125.3272870122645, 142.13805579990427]",20-30s,Caucasian,unmasked,light,Surprise,Male
1562845.jpg,1328,2000,"[919.2431912181946, 146.2152150211646, 347.9704988765775, 488.3297413009566]",Senior,Mongoloid,unmasked,light,Happiness,Male
72601088.jpg,2000,1282,"[858.4011847876982, 529.4022983775872, 150.50296196924546, 182.5977016224137]",20-30s,Caucasian,unmasked,mid-dark,Neutral,Female
66517098.jpg,1334,2000,"[854.9962348227754, 99.00000000000007, 421.0020537330325, 548.0000000000006]",20-30s,Mongoloid,masked,mid-light,Neutral,Male
61405413.jpg,2000,1333,"[731.8658593533502, 122.2148765141149, 335.9344433891426, 499.51717708016355]",20-30s,Caucasian,unmasked,mid-light,Neutral,Female
image_6922.jpg,1024,1024,"[251.63636363636382, 192.181818181818, 573.1717171717144, 741.3333333333331]",20-30s,Caucasian,unmasked,light,Happiness,Female
42733907.jpg,1333,2000,"[904.3164983164975, 219.16919191919146, 241.36700336700426, 273.3661616161609]",20-30s,Caucasian,unmasked,light,Happiness,Female
2508358.jpg,2000,1328,"[581.5492647701687, 531.0000000000008, 469.9317872413073, 600.1387503917973]",20-30s,Mongoloid,unmasked,light,Happiness,Female
78084519.jpg,1479,2000,"[887.5847137869063, 405.99999999999994, 511.5750116796689, 669.9999999999998]",20-30s,Mongoloid,unmasked,mid-light,Happiness,Female
2395654.jpg,1333,2000,"[659.0000000000015, 238.67702280784866, 202.44244035686503, 293.89637775506316]",20-30s,Mongoloid,unmasked,mid-light,Happiness,Female
12331044.jpg,2000,1333,"[436.88646829199314, 527.7629135790119, 289.391914635005, 303.31535648344465]",20-30s,Mongoloid,unmasked,light,Happiness,Female
67286693.jpg,1334,2000,"[840.9173553719, 199.99999999999952, 298.6446280991734, 400.4795976588915]",20-30s,Mongoloid,unmasked,light,Happiness,Female
74129311.jpg,1333,2000,"[1210.8177855598856, 151.22487167023746, 223.1822144401201, 284.02072639186514]",20-30s,Mongoloid,masked,mid-light,Neutral,Female
64004687.jpg,1334,2000,"[788.1969274165732, 207.18636522060905, 379.0172252723352, 517.8136347793867]",20-30s,Mongoloid,unmasked,mid-light,Happiness,Female
